state,district,year,Season,crop,area,production
Telangana ,ADILABAD,2006,Whole Year ,Sweet potato,14,126
Telangana ,ADILABAD,2006,Whole Year ,Tobacco,235,732
Telangana ,ADILABAD,2006,Whole Year ,Turmeric,6791,30953
Telangana ,ADILABAD,2007,Kharif     ,Arhar/Tur,38000,30000
Telangana ,ADILABAD,2007,Kharif     ,Cotton(lint),211000,643000
Telangana ,ADILABAD,2007,Kharif     ,Dry chillies,5000,12000
Telangana ,ADILABAD,2007,Kharif     ,Jowar,23000,54000
Telangana ,ADILABAD,2007,Kharif     ,Maize,18000,61000
Telangana ,ADILABAD,2007,Kharif     ,Moong(Green Gram),11000,5000
Telangana ,ADILABAD,2007,Kharif     ,Other Kharif pulses,2000,1000
Telangana ,ADILABAD,2007,Kharif     ,Rice,40000,96000
Telangana ,ADILABAD,2007,Kharif     ,Sesamum,1000,
Telangana ,ADILABAD,2007,Kharif     ,Urad,17000,8000
Telangana ,ADILABAD,2007,Rabi       ,Bajra,1000,1000
Telangana ,ADILABAD,2007,Rabi       ,Gram,17000,27000
Telangana ,ADILABAD,2007,Rabi       ,Groundnut,5000,6000
Telangana ,ADILABAD,2007,Rabi       ,Horse-gram,1000,1000
Telangana ,ADILABAD,2007,Rabi       ,Jowar,30000,24000
Telangana ,ADILABAD,2007,Rabi       ,Maize,6000,15000
Telangana ,ADILABAD,2007,Rabi       ,Moong(Green Gram),3000,1000
Telangana ,ADILABAD,2007,Rabi       ,Rice,12000,28000
Telangana ,ADILABAD,2007,Rabi       ,Sesamum,2000,1000
Telangana ,ADILABAD,2007,Rabi       ,Sunflower,7000,8000
Telangana ,ADILABAD,2007,Rabi       ,Urad,3000,3000
Telangana ,ADILABAD,2007,Rabi       ,Wheat,1000,1000
Telangana ,ADILABAD,2008,Kharif     ,Arhar/Tur,39533,18660
Telangana ,ADILABAD,2008,Kharif     ,Castor seed,236,110
Telangana ,ADILABAD,2008,Kharif     ,Cotton(lint),279353,616220
Telangana ,ADILABAD,2008,Kharif     ,Dry chillies,1830,3687
Telangana ,ADILABAD,2008,Kharif     ,Groundnut,60,52
Telangana ,ADILABAD,2008,Kharif     ,Jowar,20019,35714
Telangana ,ADILABAD,2008,Kharif     ,Maize,17574,83107
Telangana ,ADILABAD,2008,Kharif     ,Moong(Green Gram),9091,4791
Telangana ,ADILABAD,2008,Kharif     ,Rice,54506,133049
Telangana ,ADILABAD,2008,Kharif     ,Sesamum,175,43
Telangana ,ADILABAD,2008,Kharif     ,Soyabean,96223,118547
Telangana ,ADILABAD,2008,Kharif     ,Urad,13833,12062
Telangana ,ADILABAD,2008,Rabi       ,Arhar/Tur,1539,726
Telangana ,ADILABAD,2008,Rabi       ,Bajra,350,222
Telangana ,ADILABAD,2008,Rabi       ,Dry chillies,350,1377
Telangana ,ADILABAD,2008,Rabi       ,Gram,23664,35165
Telangana ,ADILABAD,2008,Rabi       ,Groundnut,5897,7448
Telangana ,ADILABAD,2008,Rabi       ,Horse-gram,1166,487
Telangana ,ADILABAD,2008,Rabi       ,Jowar,24949,20882
Telangana ,ADILABAD,2008,Rabi       ,Maize,15049,54372
Telangana ,ADILABAD,2008,Rabi       ,Moong(Green Gram),2097,1128
Telangana ,ADILABAD,2008,Rabi       ,Onion,1002,22595
Telangana ,ADILABAD,2008,Rabi       ,Rice,22788,65333
Telangana ,ADILABAD,2008,Rabi       ,Sesamum,7381,1380
Telangana ,ADILABAD,2008,Rabi       ,Urad,1344,903
Telangana ,ADILABAD,2008,Rabi       ,Wheat,7180,8350
Telangana ,ADILABAD,2008,Whole Year ,Coriander,941,510
Telangana ,ADILABAD,2008,Whole Year ,Sugarcane,40,3400
Telangana ,ADILABAD,2008,Whole Year ,Sunflower,7033,6470
Telangana ,ADILABAD,2008,Whole Year ,Turmeric,5096,19217
Telangana ,ADILABAD,2009,Kharif     ,Arhar/Tur,44943,25303
Telangana ,ADILABAD,2009,Kharif     ,Castor seed,152,60
Telangana ,ADILABAD,2009,Kharif     ,Cotton(lint),280536,552821
Telangana ,ADILABAD,2009,Kharif     ,Dry chillies,4500,3650
Telangana ,ADILABAD,2009,Kharif     ,Groundnut,19,15
Telangana ,ADILABAD,2009,Kharif     ,Jowar,29030,51151
Telangana ,ADILABAD,2009,Kharif     ,Maize,13766,52531
Telangana ,ADILABAD,2009,Kharif     ,Mesta,42,349
Telangana ,ADILABAD,2009,Kharif     ,Moong(Green Gram),10111,1496
Telangana ,ADILABAD,2009,Kharif     ,Rice,37878,75264
Telangana ,ADILABAD,2009,Kharif     ,Sesamum,1889,193
Telangana ,ADILABAD,2009,Kharif     ,Soyabean,92093,52677
Telangana ,ADILABAD,2009,Kharif     ,Urad,10069,3413
Telangana ,ADILABAD,2009,Rabi       ,Arhar/Tur,3785,2131
Telangana ,ADILABAD,2009,Rabi       ,Bajra,831,402
Telangana ,ADILABAD,2009,Rabi       ,Dry chillies,162,613
Telangana ,ADILABAD,2009,Rabi       ,Gram,9536,14342
Telangana ,ADILABAD,2009,Rabi       ,Groundnut,2206,4116
Telangana ,ADILABAD,2009,Rabi       ,Horse-gram,335,99
Telangana ,ADILABAD,2009,Rabi       ,Jowar,29286,19592
Telangana ,ADILABAD,2009,Rabi       ,Linseed,102,16
Telangana ,ADILABAD,2009,Rabi       ,Maize,4133,15937
Telangana ,ADILABAD,2009,Rabi       ,Moong(Green Gram),2265,815
Telangana ,ADILABAD,2009,Rabi       ,Onion,545,13227
Telangana ,ADILABAD,2009,Rabi       ,Other  Rabi pulses,279,95
Telangana ,ADILABAD,2009,Rabi       ,Rice,10240,23235
Telangana ,ADILABAD,2009,Rabi       ,Safflower,174,76
Telangana ,ADILABAD,2009,Rabi       ,Sesamum,3539,973
Telangana ,ADILABAD,2009,Rabi       ,Urad,413,287
Telangana ,ADILABAD,2009,Rabi       ,Wheat,3392,4566
Telangana ,ADILABAD,2009,Whole Year ,Banana,188,5668
Telangana ,ADILABAD,2009,Whole Year ,Coriander,726,823
Telangana ,ADILABAD,2009,Whole Year ,Sunflower,1576,1242
Telangana ,ADILABAD,2009,Whole Year ,Tobacco,12,28
Telangana ,ADILABAD,2009,Whole Year ,Turmeric,5701,20809
Telangana ,ADILABAD,2010,Kharif     ,Arhar/Tur,47884,26193
Telangana ,ADILABAD,2010,Kharif     ,Castor seed,188,92
Telangana ,ADILABAD,2010,Kharif     ,Cotton(lint),324981,659520
Telangana ,ADILABAD,2010,Kharif     ,Dry chillies,3345,3920
Telangana ,ADILABAD,2010,Kharif     ,Groundnut,4,4
Telangana ,ADILABAD,2010,Kharif     ,Jowar,26185,27651
Telangana ,ADILABAD,2010,Kharif     ,Maize,13638,57375
Telangana ,ADILABAD,2010,Kharif     ,Moong(Green Gram),10628,4294
Telangana ,ADILABAD,2010,Kharif     ,Other Kharif pulses,133,50
Telangana ,ADILABAD,2010,Kharif     ,Rice,62903,175263
Telangana ,ADILABAD,2010,Kharif     ,Sesamum,868,156
Telangana ,ADILABAD,2010,Kharif     ,Soyabean,61932,84847
Telangana ,ADILABAD,2010,Kharif     ,Urad,10993,5233
Telangana ,ADILABAD,2010,Rabi       ,Arhar/Tur,1648,901
Telangana ,ADILABAD,2010,Rabi       ,Bajra,1555,1127
Telangana ,ADILABAD,2010,Rabi       ,Dry chillies,480,1435
Telangana ,ADILABAD,2010,Rabi       ,Gram,11647,15549
Telangana ,ADILABAD,2010,Rabi       ,Groundnut,1924,3719
Telangana ,ADILABAD,2010,Rabi       ,Horse-gram,317,128
Telangana ,ADILABAD,2010,Rabi       ,Jowar,14536,9100
Telangana ,ADILABAD,2010,Rabi       ,Linseed,133,17
Telangana ,ADILABAD,2010,Rabi       ,Maize,6725,22462
Telangana ,ADILABAD,2010,Rabi       ,Moong(Green Gram),2428,1255
Telangana ,ADILABAD,2010,Rabi       ,Onion,418,8016
Telangana ,ADILABAD,2010,Rabi       ,Other  Rabi pulses,63,24
Telangana ,ADILABAD,2010,Rabi       ,Rice,27644,79891
Telangana ,ADILABAD,2010,Rabi       ,Safflower,112,76
Telangana ,ADILABAD,2010,Rabi       ,Sesamum,3286,979
Telangana ,ADILABAD,2010,Rabi       ,Urad,779,576
Telangana ,ADILABAD,2010,Rabi       ,Wheat,4046,5199
Telangana ,ADILABAD,2010,Whole Year ,Banana,6,196
Telangana ,ADILABAD,2010,Whole Year ,Cashewnut,29,10
Telangana ,ADILABAD,2010,Whole Year ,Coriander,300,203
Telangana ,ADILABAD,2010,Whole Year ,Garlic,25,53
Telangana ,ADILABAD,2010,Whole Year ,Sugarcane,8,672
Telangana ,ADILABAD,2010,Whole Year ,Sunflower,1617,1316
Telangana ,ADILABAD,2010,Whole Year ,Tobacco,2,7
Telangana ,ADILABAD,2010,Whole Year ,Turmeric,6245,43259
Telangana ,ADILABAD,2011,Kharif     ,Arhar/Tur,38832,23260
Telangana ,ADILABAD,2011,Kharif     ,Castor seed,164,64
Telangana ,ADILABAD,2011,Kharif     ,Cotton(lint),361169,529006
Telangana ,ADILABAD,2011,Kharif     ,Cowpea(Lobia),143,34
Telangana ,ADILABAD,2011,Kharif     ,Dry chillies,3533,3498
Telangana ,ADILABAD,2011,Kharif     ,Jowar,17306,32241
Telangana ,ADILABAD,2011,Kharif     ,Maize,13118,28059
Telangana ,ADILABAD,2011,Kharif     ,Moong(Green Gram),7042,3451
Telangana ,ADILABAD,2011,Kharif     ,Other Kharif pulses,324,108
Telangana ,ADILABAD,2011,Kharif     ,Rice,60681,151310
Telangana ,ADILABAD,2011,Kharif     ,Sesamum,574,170
Telangana ,ADILABAD,2011,Kharif     ,Soyabean,58983,83402
Telangana ,ADILABAD,2011,Kharif     ,Urad,8221,5483
Telangana ,ADILABAD,2011,Rabi       ,Arhar/Tur,591,354
Telangana ,ADILABAD,2011,Rabi       ,Bajra,524,328
Telangana ,ADILABAD,2011,Rabi       ,Cowpea(Lobia),22,18
Telangana ,ADILABAD,2011,Rabi       ,Dry chillies,265,863
Telangana ,ADILABAD,2011,Rabi       ,Gram,6232,6861
Telangana ,ADILABAD,2011,Rabi       ,Groundnut,1007,1603
Telangana ,ADILABAD,2011,Rabi       ,Horse-gram,29,4
Telangana ,ADILABAD,2011,Rabi       ,Jowar,10273,10026
Telangana ,ADILABAD,2011,Rabi       ,Maize,4929,24344
Telangana ,ADILABAD,2011,Rabi       ,Moong(Green Gram),1302,633
Telangana ,ADILABAD,2011,Rabi       ,Onion,360,9830
Telangana ,ADILABAD,2011,Rabi       ,Other  Rabi pulses,84,28
Telangana ,ADILABAD,2011,Rabi       ,Rice,15489,48016
Telangana ,ADILABAD,2011,Rabi       ,Safflower,166,124
Telangana ,ADILABAD,2011,Rabi       ,Sesamum,1930,944
Telangana ,ADILABAD,2011,Rabi       ,Urad,273,114
Telangana ,ADILABAD,2011,Rabi       ,Wheat,3275,4330
Telangana ,ADILABAD,2011,Whole Year ,Cashewnut,29,23
Telangana ,ADILABAD,2011,Whole Year ,Coriander,46,27
Telangana ,ADILABAD,2011,Whole Year ,Garlic,90,195
Telangana ,ADILABAD,2011,Whole Year ,Sunflower,558,301
Telangana ,ADILABAD,2011,Whole Year ,Tobacco,11,44
Telangana ,ADILABAD,2011,Whole Year ,Turmeric,7584,34014
Telangana ,ADILABAD,2013,Kharif     ,Arhar/Tur,39190,26296
Telangana ,ADILABAD,2013,Kharif     ,Cashewnut,27,17
Telangana ,ADILABAD,2013,Kharif     ,Castor seed,125,88
Telangana ,ADILABAD,2013,Kharif     ,Cotton(lint),302845,657994
Telangana ,ADILABAD,2013,Kharif     ,Cowpea(Lobia),56,27
Telangana ,ADILABAD,2013,Kharif     ,Dry chillies,1825,3533
Telangana ,ADILABAD,2013,Kharif     ,Groundnut,1,1
Telangana ,ADILABAD,2013,Kharif     ,Jowar,10721,7987
Telangana ,ADILABAD,2013,Kharif     ,Maize,9947,34009
Telangana ,ADILABAD,2013,Kharif     ,Moong(Green Gram),6413,3117
Telangana ,ADILABAD,2013,Kharif     ,Other Kharif pulses,283,74
Telangana ,ADILABAD,2013,Kharif     ,Rice,65502,175303
Telangana ,ADILABAD,2013,Kharif     ,Sesamum,117,27
Telangana ,ADILABAD,2013,Kharif     ,Sugarcane,2,176
Telangana ,ADILABAD,2013,Kharif     ,Turmeric,6083,40884
Telangana ,ADILABAD,2013,Kharif     ,Urad,6563,5729
Telangana ,ADILABAD,2013,Rabi       ,Bajra,204,192
Telangana ,ADILABAD,2013,Rabi       ,Castor seed,10,7
Telangana ,ADILABAD,2013,Rabi       ,Cowpea(Lobia),124,102
Telangana ,ADILABAD,2013,Rabi       ,Dry chillies,410,1800
Telangana ,ADILABAD,2013,Rabi       ,Gram,25325,34721
Telangana ,ADILABAD,2013,Rabi       ,Groundnut,1706,2921
Telangana ,ADILABAD,2013,Rabi       ,Horse-gram,25,12
Telangana ,ADILABAD,2013,Rabi       ,Jowar,10721,7987
Telangana ,ADILABAD,2013,Rabi       ,Linseed,118,58
Telangana ,ADILABAD,2013,Rabi       ,Maize,12874,52050
Telangana ,ADILABAD,2013,Rabi       ,Moong(Green Gram),2403,2033
Telangana ,ADILABAD,2013,Rabi       ,Onion,407,13568
Telangana ,ADILABAD,2013,Rabi       ,Rapeseed &Mustard,6,4
Telangana ,ADILABAD,2013,Rabi       ,Rice,25191,73608
Telangana ,ADILABAD,2013,Rabi       ,Sesamum,4760,1842
Telangana ,ADILABAD,2013,Rabi       ,Sunflower,473,763
Telangana ,ADILABAD,2013,Rabi       ,Urad,296,290
Telangana ,ADILABAD,2013,Rabi       ,Wheat,3170,586
Telangana ,ADILABAD,2013,Whole Year ,Castor seed,135,95
Telangana ,ADILABAD,2013,Whole Year ,Coriander,283,203
Telangana ,ADILABAD,2013,Whole Year ,Safflower,309,218
Telangana ,ADILABAD,2013,Whole Year ,Soyabean,113558,131273
Telangana ,ADILABAD,2014,Kharif     ,Arhar/Tur,34731,28618
Telangana ,ADILABAD,2014,Kharif     ,Banana,11,464
Telangana ,ADILABAD,2014,Kharif     ,Cashewnut,12,7
Telangana ,ADILABAD,2014,Kharif     ,Castor seed,91,53
Telangana ,ADILABAD,2014,Kharif     ,Cotton(lint),304424,573033
Telangana ,ADILABAD,2014,Kharif     ,Cowpea(Lobia),114,105
Telangana ,ADILABAD,2014,Kharif     ,Dry chillies,1784,1839
Telangana ,ADILABAD,2014,Kharif     ,Ginger,1,8
Telangana ,ADILABAD,2014,Kharif     ,Jowar,10338,10276
Telangana ,ADILABAD,2014,Kharif     ,Maize,9764,25601
Telangana ,ADILABAD,2014,Kharif     ,Moong(Green Gram),5973,3440
Telangana ,ADILABAD,2014,Kharif     ,Onion,9,140
Telangana ,ADILABAD,2014,Kharif     ,Other Kharif pulses,96,33
Telangana ,ADILABAD,2014,Kharif     ,Rice,36084,81003
Telangana ,ADILABAD,2014,Kharif     ,Sesamum,622,123
Telangana ,ADILABAD,2014,Kharif     ,Soyabean,105907,87585
Telangana ,ADILABAD,2014,Kharif     ,Sugarcane,3,263
Telangana ,ADILABAD,2014,Kharif     ,Turmeric,7089,45745
Telangana ,ADILABAD,2014,Kharif     ,Urad,3460,3045
Telangana ,ADILABAD,2014,Rabi       ,Bajra,1582,1482
Telangana ,ADILABAD,2014,Rabi       ,Castor seed,3,2
Telangana ,ADILABAD,2014,Rabi       ,Cowpea(Lobia),79,78
Telangana ,ADILABAD,2014,Rabi       ,Dry chillies,98,402
Telangana ,ADILABAD,2014,Rabi       ,Gram,12611,15070
Telangana ,ADILABAD,2014,Rabi       ,Groundnut,981,1877
Telangana ,ADILABAD,2014,Rabi       ,Horse-gram,65,25
Telangana ,ADILABAD,2014,Rabi       ,Jowar,9787,7448
Telangana ,ADILABAD,2014,Rabi       ,Maize,13614,43156
Telangana ,ADILABAD,2014,Rabi       ,Moong(Green Gram),2351,1521
Telangana ,ADILABAD,2014,Rabi       ,Onion,366,9997
Telangana ,ADILABAD,2014,Rabi       ,Other  Rabi pulses,12,4
Telangana ,ADILABAD,2014,Rabi       ,Ragi,8,9
Telangana ,ADILABAD,2014,Rabi       ,Rapeseed &Mustard,696,1224
Telangana ,ADILABAD,2014,Rabi       ,Rice,13996,45123
Telangana ,ADILABAD,2014,Rabi       ,Safflower,41,31
Telangana ,ADILABAD,2014,Rabi       ,Sesamum,4199,2024
Telangana ,ADILABAD,2014,Rabi       ,Sunflower,530,494
Telangana ,ADILABAD,2014,Rabi       ,Sweet potato,15,116
Telangana ,ADILABAD,2014,Rabi       ,Tobacco,21,50
Telangana ,ADILABAD,2014,Rabi       ,Urad,202,82
Telangana ,ADILABAD,2014,Rabi       ,Wheat,2997,3563
Telangana ,ADILABAD,2014,Whole Year ,Coriander,898,215
Telangana ,HYDERABAD,1997,Kharif     ,Rice,100,100
Telangana ,HYDERABAD,1997,Rabi       ,Rice,100,100
Telangana ,HYDERABAD,1998,Kharif     ,Dry chillies,1500,3100
Telangana ,HYDERABAD,1998,Kharif     ,Rice,100,200
Telangana ,HYDERABAD,1998,Rabi       ,Rice,100,200
Telangana ,HYDERABAD,1999,Kharif     ,Rice,25,60
Telangana ,HYDERABAD,1999,Rabi       ,Rice,12,29
Telangana ,HYDERABAD,2000,Kharif     ,Rice,16,46
Telangana ,KARIMNAGAR,1997,Kharif     ,Arhar/Tur,3100,400
Telangana ,KARIMNAGAR,1997,Kharif     ,Castor seed,600,200
Telangana ,KARIMNAGAR,1997,Kharif     ,Cotton(lint),60400,106300
Telangana ,KARIMNAGAR,1997,Kharif     ,Dry chillies,11000,23800
Telangana ,KARIMNAGAR,1997,Kharif     ,Groundnut,11900,6700
Telangana ,KARIMNAGAR,1997,Kharif     ,Jowar,400,200
Telangana ,KARIMNAGAR,1997,Kharif     ,Maize,62500,189600
Telangana ,KARIMNAGAR,1997,Kharif     ,Moong(Green Gram),44200,7900
Telangana ,KARIMNAGAR,1997,Kharif     ,Other Kharif pulses,900,200
Telangana ,KARIMNAGAR,1997,Kharif     ,Rice,103000,287900
Telangana ,KARIMNAGAR,1997,Kharif     ,Sesamum,3200,100
Telangana ,KARIMNAGAR,1997,Kharif     ,Sugarcane,2000,153700
Telangana ,KARIMNAGAR,1997,Kharif     ,Sunflower,9500,4200
Telangana ,KARIMNAGAR,1997,Kharif     ,Tobacco,3000,3600
Telangana ,KARIMNAGAR,1997,Rabi       ,Dry chillies,1100,2400
Telangana ,KARIMNAGAR,1997,Rabi       ,Gram,1300,200
Telangana ,KARIMNAGAR,1997,Rabi       ,Groundnut,21200,22400
Telangana ,KARIMNAGAR,1997,Rabi       ,Horse-gram,1300,300
Telangana ,KARIMNAGAR,1997,Rabi       ,Jowar,6200,5200
Telangana ,KARIMNAGAR,1997,Rabi       ,Maize,30900,100300
Telangana ,KARIMNAGAR,1997,Rabi       ,Other  Rabi pulses,500,100
Telangana ,KARIMNAGAR,1997,Rabi       ,Rice,67600,185800
Telangana ,KARIMNAGAR,1997,Rabi       ,Sesamum,700,100
Telangana ,KARIMNAGAR,1997,Rabi       ,Wheat,200,100
Telangana ,KARIMNAGAR,1998,Kharif     ,Arhar/Tur,5400,2000
Telangana ,KARIMNAGAR,1998,Kharif     ,Castor seed,400,100
Telangana ,KARIMNAGAR,1998,Kharif     ,Cotton(lint),84300,195800
Telangana ,KARIMNAGAR,1998,Kharif     ,Dry chillies,10000,18100
Telangana ,KARIMNAGAR,1998,Kharif     ,Groundnut,9300,3700
Telangana ,KARIMNAGAR,1998,Kharif     ,Jowar,600,200
Telangana ,KARIMNAGAR,1998,Kharif     ,Maize,61000,210400
Telangana ,KARIMNAGAR,1998,Kharif     ,Moong(Green Gram),38600,10300
Telangana ,KARIMNAGAR,1998,Kharif     ,Other Kharif pulses,900,300
Telangana ,KARIMNAGAR,1998,Kharif     ,Rice,135000,413100
Telangana ,KARIMNAGAR,1998,Kharif     ,Sesamum,3400,700
Telangana ,KARIMNAGAR,1998,Kharif     ,Sunflower,5800,4200
Telangana ,KARIMNAGAR,1998,Rabi       ,Arhar/Tur,300,100
Telangana ,KARIMNAGAR,1998,Rabi       ,Bajra,600,300
Telangana ,KARIMNAGAR,1998,Rabi       ,Dry chillies,2000,4600
Telangana ,KARIMNAGAR,1998,Rabi       ,Gram,700,100
Telangana ,KARIMNAGAR,1998,Rabi       ,Groundnut,19900,29000
Telangana ,KARIMNAGAR,1998,Rabi       ,Horse-gram,1400,300
Telangana ,KARIMNAGAR,1998,Rabi       ,Jowar,3300,1900
Telangana ,KARIMNAGAR,1998,Rabi       ,Maize,35500,159000
Telangana ,KARIMNAGAR,1998,Rabi       ,Other  Rabi pulses,200,
Telangana ,KARIMNAGAR,1998,Rabi       ,Rice,123300,423400
Telangana ,KARIMNAGAR,1998,Rabi       ,Sesamum,600,200
Telangana ,KARIMNAGAR,1998,Rabi       ,Sunflower,100,
Telangana ,KARIMNAGAR,1998,Rabi       ,Urad,100,
Telangana ,KARIMNAGAR,1998,Rabi       ,Wheat,200,100
Telangana ,KARIMNAGAR,1998,Whole Year ,Sugarcane,2000,178800
Telangana ,KARIMNAGAR,1998,Whole Year ,Tobacco,3100,4900
Telangana ,KARIMNAGAR,1999,Kharif     ,Castor seed,272,61
Telangana ,KARIMNAGAR,1999,Kharif     ,Cotton(lint),74813,176911
Telangana ,KARIMNAGAR,1999,Kharif     ,Groundnut,9442,6827
Telangana ,KARIMNAGAR,1999,Kharif     ,Horse-gram,63,17
Telangana ,KARIMNAGAR,1999,Kharif     ,Jowar,180,110
Telangana ,KARIMNAGAR,1999,Kharif     ,Maize,69959,281515
Telangana ,KARIMNAGAR,1999,Kharif     ,Masoor,6447,2321
Telangana ,KARIMNAGAR,1999,Kharif     ,Moong(Green Gram),35698,18813
Telangana ,KARIMNAGAR,1999,Kharif     ,Rice,140930,435474
Telangana ,KARIMNAGAR,1999,Kharif     ,Sesamum,554,116
Telangana ,KARIMNAGAR,1999,Kharif     ,Sunflower,1134,329
Telangana ,KARIMNAGAR,1999,Rabi       ,Bajra,754,441
Telangana ,KARIMNAGAR,1999,Rabi       ,Gram,455,300
Telangana ,KARIMNAGAR,1999,Rabi       ,Groundnut,16217,23190
Telangana ,KARIMNAGAR,1999,Rabi       ,Horse-gram,1378,492
Telangana ,KARIMNAGAR,1999,Rabi       ,Jowar,2615,1901
Telangana ,KARIMNAGAR,1999,Rabi       ,Maize,33422,136429
Telangana ,KARIMNAGAR,1999,Rabi       ,Masoor,672,242
Telangana ,KARIMNAGAR,1999,Rabi       ,Moong(Green Gram),37,12
Telangana ,KARIMNAGAR,1999,Rabi       ,Rice,91605,288647
Telangana ,KARIMNAGAR,1999,Rabi       ,Safflower,1205,613
Telangana ,KARIMNAGAR,1999,Rabi       ,Sesamum,2521,368
Telangana ,KARIMNAGAR,1999,Rabi       ,Urad,116,39
Telangana ,KARIMNAGAR,1999,Rabi       ,Wheat,161,108
Telangana ,KARIMNAGAR,1999,Whole Year ,Dry chillies,12036,23096
Telangana ,KARIMNAGAR,1999,Whole Year ,Onion,552,9882
Telangana ,KARIMNAGAR,1999,Whole Year ,Sugarcane,963,1
Telangana ,KARIMNAGAR,1999,Whole Year ,Tobacco,978,1460
Telangana ,KARIMNAGAR,2000,Kharif     ,Arhar/Tur,5991,2145
Telangana ,KARIMNAGAR,2000,Kharif     ,Castor seed,285,100
Telangana ,KARIMNAGAR,2000,Kharif     ,Cotton(lint),66576,166048
Telangana ,KARIMNAGAR,2000,Kharif     ,Dry chillies,9921,21856
Telangana ,KARIMNAGAR,2000,Kharif     ,Groundnut,5537,3295
Telangana ,KARIMNAGAR,2000,Kharif     ,Horse-gram,1,
Telangana ,KARIMNAGAR,2000,Kharif     ,Jowar,202,146
Telangana ,KARIMNAGAR,2000,Kharif     ,Maize,80327,257689
Telangana ,KARIMNAGAR,2000,Kharif     ,Moong(Green Gram),35716,14036
Telangana ,KARIMNAGAR,2000,Kharif     ,Onion,75,840
Telangana ,KARIMNAGAR,2000,Kharif     ,Other Kharif pulses,1409,464
Telangana ,KARIMNAGAR,2000,Kharif     ,other misc. pulses,698,314
Telangana ,KARIMNAGAR,2000,Kharif     ,Rice,162729,508854
Telangana ,KARIMNAGAR,2000,Kharif     ,Sesamum,415,64
Telangana ,KARIMNAGAR,2000,Kharif     ,Sunflower,889,1352
Telangana ,KARIMNAGAR,2000,Kharif     ,Urad,12,4
Telangana ,KARIMNAGAR,2000,Rabi       ,Arhar/Tur,548,196
Telangana ,KARIMNAGAR,2000,Rabi       ,Bajra,764,458
Telangana ,KARIMNAGAR,2000,Rabi       ,Dry chillies,2042,4721
Telangana ,KARIMNAGAR,2000,Rabi       ,Gram,493,354
Telangana ,KARIMNAGAR,2000,Rabi       ,Groundnut,16415,31468
Telangana ,KARIMNAGAR,2000,Rabi       ,Horse-gram,1051,206
Telangana ,KARIMNAGAR,2000,Rabi       ,Jowar,1323,1429
Telangana ,KARIMNAGAR,2000,Rabi       ,Maize,33249,167741
Telangana ,KARIMNAGAR,2000,Rabi       ,Moong(Green Gram),149,50
Telangana ,KARIMNAGAR,2000,Rabi       ,Onion,632,15890
Telangana ,KARIMNAGAR,2000,Rabi       ,Other  Rabi pulses,393,131
Telangana ,KARIMNAGAR,2000,Rabi       ,other misc. pulses,153,21
Telangana ,KARIMNAGAR,2000,Rabi       ,Rapeseed &Mustard,1,
Telangana ,KARIMNAGAR,2000,Rabi       ,Rice,108608,376544
Telangana ,KARIMNAGAR,2000,Rabi       ,Sesamum,3095,600
Telangana ,KARIMNAGAR,2000,Rabi       ,Urad,51,27
Telangana ,KARIMNAGAR,2000,Rabi       ,Wheat,171,98
Telangana ,KARIMNAGAR,2000,Whole Year ,Banana,1,
Telangana ,KARIMNAGAR,2000,Whole Year ,Coriander,33,9
Telangana ,KARIMNAGAR,2000,Whole Year ,Dry ginger,76,297
Telangana ,KARIMNAGAR,2000,Whole Year ,Sugarcane,2243,116063
Telangana ,KARIMNAGAR,2000,Whole Year ,Sweet potato,76,1027
Telangana ,KARIMNAGAR,2000,Whole Year ,Tobacco,1568,1813
Telangana ,KARIMNAGAR,2000,Whole Year ,Turmeric,14963,81144
Telangana ,KARIMNAGAR,2001,Kharif     ,Arhar/Tur,4999,2649
Telangana ,KARIMNAGAR,2001,Kharif     ,Castor seed,190,56
Telangana ,KARIMNAGAR,2001,Kharif     ,Cotton(lint),80520,103729
Telangana ,KARIMNAGAR,2001,Kharif     ,Dry chillies,6989,13230
Telangana ,KARIMNAGAR,2001,Kharif     ,Groundnut,4967,2965
Telangana ,KARIMNAGAR,2001,Kharif     ,Jowar,1054,1011
Telangana ,KARIMNAGAR,2001,Kharif     ,Maize,57645,202910
